-9.3824,-3.1276,-0.10926,0.00067775,0.14292,4.1956,20.68,-0.76603,-0.00037917,-2.4194,-1.3434,-0.0019975,-0.82243,-0.23934,-1.6473e-05,-7.0696e-06,-6.955e-06,-6.8369e-06,-6.7145e-06,-6.5874e-06,-6.5208e-06,-0.0016966,-8.3269,-0.0052615,-1.2752e-05,-0.039048,-67.342,-265.95,-252.74,-239.53,-226.32,-213.12,-199.91,-186.7,-177.18,-168.06,-160.1,-151.94,-144.55,-137,-129.46,-121.92,-114.37,-106.83,-99.295,-62.565,-28.63,-7.9734,-1.2993,-0.15987,-0.01996,-0.0028115,-0.0028242,-0.020084,-0.1617,-1.3712,-10.38,-14.268,-0.00069276,-1.7165e-06,-1.6676e-06,-1.6676e-06,-1.6676e-06,-1.6677e-06,-2.3039e-06,-0.0089153,-0.86365,-1.7377e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1811e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1811e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1811e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06,-1.1812e-06
-8.5766,1.0418,16.253,-2.0982,-21.228,25.876,0.026645,-0.069102,-23.397,-0.93126,-0.036,-0.0087257,-0.21748,-4.6729,-24.719,-67.697,-118.45,-173.8,-223.38,-269.62,-271.61,-261.84,-252.06,-242.29,-232.52,-222.74,-212.97,-203.2,-196.41,-189.18,-182.19,-134.13,-70.49,-19.358,1.5984,0.37293,0.090534,0.022323,0.0057165,0.0022655,0.0040276,0.015041,0.060618,0.24584,0.99705,3.6996,-0.41837,-8.2809,-26.76,-27.209,-0.0088005,-4.8022e-06,-1.0258e-06,-1.0242e-06,-1.0242e-06,-1.0251e-06,-3.131e-06,-0.0049284,-15.916,-4.7058e-05,-5.7418e-07,-5.7415e-07,-5.7417e-07,-5.7417e-07,-5.7415e-07,-5.7417e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7417e-07,-5.7416e-07,-5.7417e-07,-5.7415e-07,-5.7417e-07,-5.7416e-07,-5.7415e-07,-5.7417e-07,-5.7417e-07,-5.7417e-07,-5.7417e-07,-5.7417e-07,-5.7415e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7417e-07,-5.7416e-07,-5.7416e-07,-5.7417e-07,-5.7416e-07,-5.7416e-07,-5.7416e-07,-5.7417e-07,-5.7417e-07,-5.7415e-07,-5.7416e-07,-5.7417e-07
-7.3352,-0.89221,-0.00043424,-0.0082263,-4.2285,8.0043,0.095326,3.1585,12.304,0.0016947,-1.1428e-05,-0.16539,-1.8417,-1.2828e-05,-2.7731e-06,-2.6633e-06,-3.6483e-06,-0.23952,-13.209,-5.9664,-30.822,-78.303,-127.4,-176.5,-225.59,-274.69,-323.79,-312.37,-287.55,-258.87,-233.36,-210.96,-199.79,-195.98,-192.49,-189.73,-117.08,-20.1,-0.22735,-0.11767,-0.10862,-0.19374,-0.4522,-1.1396,-2.9593,-7.2299,-2.7444,-0.48986,-0.084905,-0.014824,-0.0025959,-0.00045862,-8.5069e-05,-1.9751e-05,-8.4437e-06,-7.0772e-06,-1.0336e-05,-3.0911e-05,-0.00014889,-0.00082403,-0.004685,-0.026815,-0.15463,-0.92247,-5.4326,-29.065,-0.52908,-0.00023486,-1.0536e-06,1.8293e-05,0.039293,0.2407,0.00016447,-9.6791e-07,-1.0868e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06,-1.0869e-06
-6.0248,-17.317,-1.9218,-0.21799,-0.0011284,0.20741,1.829,16.379,14.274,0.049151,-2.9392,-29.215,16.999,0.19869,-1.112e-06,-2.733e-06,-2.6791e-06,-2.6243e-06,-2.5685e-06,-2.5114e-06,-2.453e-06,-2.393e-06,-2.3319e-06,-6.2321e-05,-7.4537,-3.9065,-0.055365,-1.6014,-4.7792,-0.30607,-0.020634,-0.0052797,-0.058679,-0.87083,-11.771,-75.997,-169.13,-262.61,-306.67,-295.46,-283.68,-271.13,-257.7,-245.63,-234.04,-223.42,-221.04,-218.17,-215.77,-205.76,-191.93,-181.73,-175.57,-167.88,-160.21,-151.86,-120.52,-87.22,-54.041,-23.611,-7.1037,-0.66557,4.2925,10.322,4.6507,0.59175,-3.8191,-10.458,-23.348,-18.671,-0.62971,-0.014098,-0.00026494,-0.0009053,-0.043113,-1.9301,-18.899,-0.0087298,-7.1803e-06,-8.3821e-07,-8.3363e-07,-8.3364e-07,-8.3364e-07,-8.3364e-07,-8.3365e-07,-8.3365e-07,-8.3364e-07,-8.3365e-07,-8.3364e-07,-8.3365e-07,-8.3365e-07,-8.3364e-07,-8.3364e-07,-8.3364e-07,-8.3365e-07,-8.3364e-07,-8.3364e-07,-8.3365e-07,-8.3365e-07,-8.3365e-07
-5.8024,-5.8748,-0.1359,0.05404,2.2185,4.8537,-0.73944,22.204,0.0032918,-4.2059e-06,-4.266e-06,-4.1596e-06,-4.0503e-06,-3.9387e-06,-2.4186e-05,-0.40745,-0.24674,-9.5195e-05,-0.2758,-10.341,-0.32356,-0.011198,-0.001159,-0.02205,-0.63185,-15.452,-100.41,-202.76,-305.08,-303.31,-298.08,-292.15,-286.92,-282.33,-279.89,-277.08,-268.39,-255.52,-191.89,-115.53,-36.594,-0.068705,12.049,5.1429,2.15,0.87842,0.36813,0.15569,0.062886,0.017195,-0.015745,-0.060326,-0.15003,-0.35484,-0.84587,-2.0685,-4.9631,-2.4043,-0.57244,-0.13184,-0.030464,-0.0070531,-0.0016385,-0.00038586,-9.6121e-05,-2.9073e-05,-1.3606e-05,-1.0233e-05,-1.0344e-05,-1.4219e-05,-3.1752e-05,-0.0001077,-0.00043607,-0.0018554,-0.0079914,-0.034573,-0.1506,-0.67175,-3.1107,-5.8946,-7.4791,-53.456,-0.0062183,-1.2113e-06,-9.1716e-07,-9.1713e-07,-9.1714e-07,-9.1714e-07,-9.1716e-07,-9.1714e-07,-9.1713e-07,-9.1714e-07,-9.1713e-07,-9.1714e-07,-9.1713e-07,-9.1715e-07,-9.1714e-07,-9.1713e-07,-9.1716e-07,-9.1712e-07
-5.3196,-0.023438,-2.3594e-05,-1.4971e-05,8.4885e-05,0.26191,8.1216,-5.6595,-2.5054,-16.762,-0.49167,-0.0038119,-3.6377e-05,6.2123e-05,0.0089609,1.1676,1.622,-0.0091162,-14.006,-0.036656,-0.00010661,-4.0147e-06,-3.4559e-06,-9.2452e-06,-0.0021845,-0.77447,-120.67,-232.89,-227.35,-220.96,-215.56,-206.17,-196.14,-185.45,-162.99,-133.93,-119.26,-113.22,-106.54,-99.699,-93.581,-88.322,-83.376,-78.429,-73.482,-68.536,-63.589,-58.642,-53.695,-48.749,-43.802,-38.856,-33.915,-28.99,-24.129,-19.469,-15.349,-12.457,-12.08,-17.333,-13.736,-0.33667,-0.0065893,-0.00028341,-0.0074704,-0.38478,-18.607,-0.017588,-1.6053e-06,-7.513e-07,-7.5123e-07,-7.5125e-07,-7.5126e-07,-7.5124e-07,-7.5124e-07,-7.5125e-07,-7.5125e-07,-7.5123e-07,-7.5124e-07,-7.5124e-07,-7.5124e-07,-7.5123e-07,-7.5123e-07,-7.5123e-07,-7.5124e-07,-7.5123e-07,-7.5122e-07,-7.5123e-07,-7.5123e-07,-7.5123e-07,-7.5125e-07,-7.5125e-07,-7.5126e-07,-7.5125e-07,-7.5125e-07,-7.5123e-07,-7.5123e-07,-7.5123e-07,-7.5123e-07,-7.5124e-07
-4.4848,-3.5745,0.032427,1.7025,28.321,-6.0827,-0.0023911,-5.221e-06,-0.00087216,-1.8686,-0.0059454,-7.4236e-06,-4.4225e-06,-5.2363e-06,-0.0021373,-4.425,-241.25,-252,-264.87,-274.66,-268.61,-261.74,-254.87,-248,-241.13,-234.26,-227.39,-220.52,-213.77,-204.12,-195.87,-180.17,-18.964,0.57958,30.763,10.589,3.9532,1.3781,0.4856,0.17782,0.070137,0.038848,0.049322,0.11253,0.29549,0.78776,1.1444,0.49473,0.21497,0.086077,0.015533,-0.044609,-0.13469,-0.31725,-0.72812,-1.7037,-4.0036,-8.9951,-4.9458,-0.6266,-0.07452,-0.040131,-0.28371,-2.6994,-20.099,-0.28519,-7.3166e-07,-6.077e-07,-6.0769e-07,-6.0769e-07,-6.0769e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.0769e-07,-6.077e-07,-6.077e-07,-6.0769e-07,-6.0768e-07,-6.077e-07,-6.0768e-07,-6.077e-07,-6.0769e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.0769e-07,-6.0769e-07,-6.0769e-07,-6.0769e-07,-6.0768e-07,-6.0769e-07,-6.0769e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.077e-07,-6.077e-07
-4.33,-12.505,-0.999,0.040948,1.5072,17.852,4.3356,0.39144,8.21,2.6045,5.7834e-05,-1.395e-05,-1.3879e-05,-1.3805e-05,-1.3731e-05,-1.3656e-05,-4.2475e-05,-1.0497,-0.095963,-5.6167e-05,-1.7135e-05,-1.7012e-05,-1.6903e-05,-2.1529e-05,-0.011745,-1.5496,-0.0020605,-4.8593e-05,-0.11452,-76.706,-239.22,-235.75,-232.28,-228.81,-225.34,-221.87,-218.4,-214.93,-211.45,-207.98,-204.51,-196.56,-192.78,-183.88,-175.74,-155.86,-130.91,-105.96,-81.026,-56.31,-33.061,-14.852,-4.7879,-0.2083,3.9853,8.8382,4.5789,2.2585,1.0155,0.30023,-0.26506,-0.96236,-2.1593,-4.3988,-8.4881,-17.56,-43.968,-0.80105,-0.0018344,-9.5244e-06,-4.9783e-06,-4.9681e-06,-5.3814e-06,-0.000172,-0.067817,-0.2933,-0.00045185,-5.3285e-06,-4.6224e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06,-4.6213e-06
-2.5314,-23.467,-2.4544,-0.2542,-0.0156,0.093655,1.006,9.8997,64.36,0.071485,-0.00074542,-1.4373,-0.7423,-27.106,-0.0090985,-2.848e-06,-2.5128e-06,-3.5468e-05,-0.61084,-13.38,-0.52609,-0.02243,-0.00096454,-4.7753e-05,-1.0539e-05,-6.0868e-05,-0.0012802,-0.02978,-0.69387,-6.4629,-2.7594,-17.489,-83.98,-164.94,-235.65,-298.33,-306.24,-302.8,-298.94,-294.69,-291.03,-287.76,-284.59,-279.54,-274.81,-268.77,-258.34,-245.13,-234.39,-220.09,-190.09,-166.54,-141,-112.81,-83.262,-57.299,-33.583,-17.883,-12.959,-9.2208,-8.5292,-12.477,-22.834,-5.629,-0.46623,-0.029665,-0.077744,-1.0503,-9.5219,-0.60271,-0.016027,-0.00044923,-1.4064e-05,-1.9108e-06,-1.5706e-06,-1.561e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06,-1.5608e-06
-2.0623,-0.81737,-0.00055016,-0.00089408,-1.3284,-1.5817,1.7928,12.918,0.21343,6.1087,0.019707,-0.043597,-15.722,-2.968,-0.039002,0.20795,11.287,0.057004,-7.8006e-05,-8.0921e-05,-8.081e-05,-8.0695e-05,-8.0578e-05,-8.0456e-05,-8.0637e-05,-0.005756,-92.884,-261.24,-251.07,-240.9,-230.73,-220.56,-210.39,-200.21,-192.05,-182.66,-175.18,-157.38,-134.58,-119.72,-104.48,-100.81,-97.147,-93.483,-89.819,-86.154,-82.49,-74.437,-56.109,-38.108,-21.724,-9.6912,-3.3447,-0.83661,-0.19463,-0.045478,-0.010747,-0.0026702,-0.00088337,-0.00089094,-0.0027118,-0.010933,-0.046359,-0.20003,-0.89098,-4.0404,-16.201,-20.41,-0.0044858,-2.0582e-05,-1.9018e-05,0.0060897,8.2898,0.0059299,-1.9223e-05,-2.4632e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05,-2.4637e-05
